2513: Evotour: {'days_watched': 185.8, 'mean_score': 7.4, 'watching': 10, 'completed': 584, 'on_hold': 0, 'dropped': 23, 'plan_to_watch': 10, 'total_entries': 627, 'rewatched': 0, 'episodes_watched': 11248}
2514: crossx1993: {'days_watched': 69.4, 'mean_score': 7.69, 'watching': 1, 'completed': 130, 'on_hold': 7, 'dropped': 3, 'plan_to_watch': 68, 'total_entries': 209, 'rewatched': 0, 'episodes_watched': 4146}
2515: Kiritsugu: {'days_watched': 246.2, 'mean_score': 0, 'watching': 18, 'completed': 733, 'on_hold': 0, 'dropped': 46, 'plan_to_watch': 1, 'total_entries': 798, 'rewatched': 63, 'episodes_watched': 14554}
2516: Croswynd: {'days_watched': 135.5, 'mean_score': 6.62, 'watching': 16, 'completed': 386, 'on_hold': 51, 'dropped': 75, 'plan_to_watch': 45, 'total_entries': 573, 'rewatched': 0, 'episodes_watched': 8199}
2517: TiddyLover: {'days_watched': 33.6, 'mean_score': 8.41, 'watching': 3, 'completed': 87, 'on_hold': 9, 'dropped': 0, 'plan_to_watch': 71, 'total_entries': 170, 'rewatched': 0, 'episodes_watched': 2026}
2518: CrouchingGoose: {'days_watched': 48.5, 'mean_score': 7.55, 'watching': 2, 'completed': 217, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0, 'total_entries': 219, 'rewatched': 0, 'episodes_watched': 2951}
2519: Croutons5: {'days_watched': 87.2, 'mean_score': 6.7, 'watching': 23, 'completed': 381, 'on_hold': 22, 'dropped': 65, 'plan_to_watch': 230, 'total_entries': 721, 'rewatched': 2, 'episodes_watched': 5406}
2520: CabbageCat: {'days_watched': 15.3, 'mean_score': 7.7, 'watching': 8, 'completed': 37, 'on_hold': 13, 'dropped': 6, 'plan_to_watch': 85, 'total_entries': 149, 'rewatched': 0, 'episodes_watched': 910}
2521: Crowndx: {'days_watched': 100.1, 'mean_score': 7.16, 'watching': 11, 'completed': 272, 'on_hold': 6, 'dropped': 14, 'plan_to_watch': 55, 'total_entries': 358, 'rewatched': 2, 'episodes_watched': 5998}
2522: shoopie: {'days_watched': 141.1, 'mean_score': 6.84, 'watching': 55, 'completed': 448, 'on_hold': 2, 'dropped': 80, 'plan_to_watch': 143, 'total_entries': 728, 'rewatched': 0, 'episodes_watched': 8259}
2523: Crowzer: {'days_watched': 123, 'mean_score': 7.36, 'watching': 0, 'completed': 492, 'on_hold': 0, 'dropped': 43, 'plan_to_watch': 7, 'total_entries': 542, 'rewatched': 4, 'episodes_watched': 7242}
2524: Goeli: {'days_watched': 340.9, 'mean_score': 8.14, 'watching': 34, 'completed': 1493, 'on_hold': 12, 'dropped': 131, 'plan_to_watch': 101, 'total_entries': 1771, 'rewatched': 26, 'episodes_watched': 20296}
2525: TrueCRaysball: {'days_watched': 4.1, 'mean_score': 8.75, 'watching': 0, 'completed': 9, 'on_hold': 6, 'dropped': 0, 'plan_to_watch': 17, 'total_entries': 32, 'rewatched': 2, 'episodes_watched': 246}
2526: Surajmandalcell: {'days_watched': 76.7, 'mean_score': 7.44, 'watching': 40, 'completed': 107, 'on_hold': 3, 'dropped': 15, 'plan_to_watch': 54, 'total_entries': 219, 'rewatched': 1, 'episodes_watched': 4622}
2527: Cruelties: {'days_watched': 122.8, 'mean_score': 7.07, 'watching': 33, 'completed': 451, 'on_hold': 13, 'dropped': 32, 'plan_to_watch': 425, 'total_entries': 954, 'rewatched': 18, 'episodes_watched': 7546}
2528: Cruelus_rex: {'days_watched': 76, 'mean_score': 8.17, 'watching': 14, 'completed': 161, 'on_hold': 2, 'dropped': 2, 'plan_to_watch': 57, 'total_entries': 236, 'rewatched': 2, 'episodes_watched': 4506}
2529: crumbs182: {'days_watched': 28.4, 'mean_score': 8.42, 'watching': 6, 'completed': 147, 'on_hold': 2, 'dropped': 2, 'plan_to_watch': 260, 'total_entries': 417, 'rewatched': 1, 'episodes_watched': 1653}
2530: crunchou: {'days_watched': 114.2, 'mean_score': 8.05, 'watching': 21, 'completed': 225, 'on_hold': 7, 'dropped': 15, 'plan_to_watch': 81, 'total_entries': 349, 'rewatched': 0, 'episodes_watched': 6796}
2531: cruorsitis: {'days_watched': 72.7, 'mean_score': 8.05, 'watching': 24, 'completed': 275, 'on_hold': 1, 'dropped': 1, 'plan_to_watch': 40, 'total_entries': 341, 'rewatched': 0, 'episodes_watched': 4200}
2532: Wampeman: {'days_watched': 78.4, 'mean_score': 7.24, 'watching': 3, 'completed': 264, 'on_hold': 0, 'dropped': 9, 'plan_to_watch': 38, 'total_entries': 314, 'rewatched': 0, 'episodes_watched': 4612}
2533: flurgen: {'days_watched': 37.9, 'mean_score': 8.34, 'watching': 9, 'completed': 105, 'on_hold': 5, 'dropped': 12, 'plan_to_watch': 2, 'total_entries': 133, 'rewatched': 17, 'episodes_watched': 2291}
2534: crxinfinite: {'days_watched': 38.7, 'mean_score': 6.47, 'watching': 10, 'completed': 176, 'on_hold': 6, 'dropped': 21, 'plan_to_watch': 89, 'total_entries': 302, 'rewatched': 2, 'episodes_watched': 2324}
2535: SerpentesX: {'days_watched': 93.8, 'mean_score': 7.22, 'watching': 5, 'completed': 233, 'on_hold': 58, 'dropped': 16, 'plan_to_watch': 582, 'total_entries': 894, 'rewatched': 57, 'episodes_watched': 5685}
2536: CrypticExpert: {'days_watched': 182.3, 'mean_score': 6.82, 'watching': 10, 'completed': 816, 'on_hold': 13, 'dropped': 10, 'plan_to_watch': 35, 'total_entries': 884, 'rewatched': 6, 'episodes_watched': 10727}
2537: CrypticRug7590: {'days_watched': 16.9, 'mean_score': 8.07, 'watching': 0, 'completed': 54, 'on_hold': 0, 'dropped': 1, 'plan_to_watch': 14, 'total_entries': 69, 'rewatched': 0, 'episodes_watched': 1065}
2538: CrypticSaint1887: {'days_watched': 144.6, 'mean_score': 7.95, 'watching': 3, 'completed': 420, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 2, 'total_entries': 425, 'rewatched': 0, 'episodes_watched': 8826}
2539: CrypticE: {'days_watched': 44.8, 'mean_score': 8.04, 'watching': 5, 'completed': 153, 'on_hold': 6, 'dropped': 23, 'plan_to_watch': 25, 'total_entries': 212, 'rewatched': 0, 'episodes_watched': 2705}
2540: SpaffyWaffy: {'days_watched': 37, 'mean_score': 6.86, 'watching': 4, 'completed': 48, 'on_hold': 1, 'dropped': 2, 'plan_to_watch': 2, 'total_entries': 57, 'rewatched': 3, 'episodes_watched': 2189}
2541: CrystalPine: {'days_watched': 2.2, 'mean_score': 8.57, 'watching': 1, 'completed': 6, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0, 'total_entries': 7, 'rewatched': 0, 'episodes_watched': 135}
2542: cyanwave: {'days_watched': 99.8, 'mean_score': 7.3, 'watching': 0, 'completed': 443, 'on_hold': 2, 'dropped': 17, 'plan_to_watch': 27, 'total_entries': 489, 'rewatched': 0, 'episodes_watched': 5808}
2543: Lascif: {'days_watched': 145.4, 'mean_score': 7.68, 'watching': 40, 'completed': 244, 'on_hold': 43, 'dropped': 8, 'plan_to_watch': 146, 'total_entries': 481, 'rewatched': 127, 'episodes_watched': 10411}
2544: TheMonkeyQueen: {'days_watched': 38.3, 'mean_score': 7.61, 'watching': 1, 'completed': 61, 'on_hold': 6, 'dropped': 15, 'plan_to_watch': 22, 'total_entries': 105, 'rewatched': 3, 'episodes_watched': 2285}
2545: Crytical_: {'days_watched': 28.5, 'mean_score': 6.94, 'watching': 21, 'completed': 125, 'on_hold': 1, 'dropped': 0, 'plan_to_watch': 16, 'total_entries': 163, 'rewatched': 0, 'episodes_watched': 1640}
2546: Charaxify: {'days_watched': 607.5, 'mean_score': 5.36, 'watching': 14, 'completed': 866, 'on_hold': 11, 'dropped': 301, 'plan_to_watch': 151, 'total_entries': 1343, 'rewatched': 460, 'episodes_watched': 37015}
2547: luximal: {'days_watched': 118.4, 'mean_score': 8.16, 'watching': 8, 'completed': 513, 'on_hold': 8, 'dropped': 6, 'plan_to_watch': 19, 'total_entries': 554, 'rewatched': 0, 'episodes_watched': 7135}
2548: CesarRC: {'days_watched': 78.9, 'mean_score': 7.39, 'watching': 14, 'completed': 261, 'on_hold': 16, 'dropped': 17, 'plan_to_watch': 41, 'total_entries': 349, 'rewatched': 8, 'episodes_watched': 4592}
2549: PeterTehGr8: {'days_watched': 43.5, 'mean_score': 7.93, 'watching': 4, 'completed': 228, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0, 'total_entries': 232, 'rewatched': 0, 'episodes_watched': 2707}
2550: csazx: {'days_watched': 147.2, 'mean_score': 8.21, 'watching': 33, 'completed': 508, 'on_hold': 71, 'dropped': 143, 'plan_to_watch': 10, 'total_entries': 765, 'rewatched': 56, 'episodes_watched': 9005}
2551: csihar: {'days_watched': 63.1, 'mean_score': 7.61, 'watching': 1, 'completed': 253, 'on_hold': 9, 'dropped': 23, 'plan_to_watch': 0, 'total_entries': 286, 'rewatched': 0, 'episodes_watched': 3779}
2552: Jbbeiser: {'days_watched': 131, 'mean_score': 7.22, 'watching': 7, 'completed': 523, 'on_hold': 15, 'dropped': 15, 'plan_to_watch': 16, 'total_entries': 576, 'rewatched': 49, 'episodes_watched': 7911}
2553: cstigerwright: {'days_watched': 80.7, 'mean_score': 7.8, 'watching': 1, 'completed': 203, 'on_hold': 32, 'dropped': 17, 'plan_to_watch': 379, 'total_entries': 632, 'rewatched': 3, 'episodes_watched': 4854}
2554: cswarriorX: {'days_watched': 87.5, 'mean_score': 8.38, 'watching': 10, 'completed': 270, 'on_hold': 5, 'dropped': 0, 'plan_to_watch': 270, 'total_entries': 555, 'rewatched': 0, 'episodes_watched': 5259}
2555: cswizzle19: {'days_watched': 105.5, 'mean_score': 7.48, 'watching': 5, 'completed': 304, 'on_hold': 16, 'dropped': 52, 'plan_to_watch': 124, 'total_entries': 501, 'rewatched': 1, 'episodes_watched': 6253}
2556: thefriendscast: {'days_watched': 2, 'mean_score': 8, 'watching': 0, 'completed': 13, 'on_hold': 1, 'dropped': 0, 'plan_to_watch': 0, 'total_entries': 14, 'rewatched': 0, 'episodes_watched': 129}
2557: CT-96: {'days_watched': 126.1, 'mean_score': 7.85, 'watching': 24, 'completed': 363, 'on_hold': 5, 'dropped': 77, 'plan_to_watch': 62, 'total_entries': 531, 'rewatched': 0, 'episodes_watched': 7548}
2558: CTcommander: {'days_watched': 146.5, 'mean_score': 7.19, 'watching': 6, 'completed': 821, 'on_hold': 2, 'dropped': 0, 'plan_to_watch': 10, 'total_entries': 839, 'rewatched': 0, 'episodes_watched': 9103}
2559: ctheturk: {'days_watched': 166.4, 'mean_score': 7.8, 'watching': 12, 'completed': 443, 'on_hold': 3, 'dropped': 57, 'plan_to_watch': 38, 'total_entries': 553, 'rewatched': 0, 'episodes_watched': 9888}
2560: CthulhusMonocle: {'days_watched': 104.3, 'mean_score': 6.34, 'watching': 7, 'completed': 124, 'on_hold': 1, 'dropped': 16, 'plan_to_watch': 44, 'total_entries': 192, 'rewatched': 351, 'episodes_watched': 5248}
2561: Redsovietz: {'days_watched': 56.7, 'mean_score': 8.13, 'watching': 14, 'completed': 227, 'on_hold': 22, 'dropped': 10, 'plan_to_watch': 412, 'total_entries': 685, 'rewatched': 7, 'episodes_watched': 3531}
2562: ctom42: {'days_watched': 154.3, 'mean_score': 7.51, 'watching': 3, 'completed': 394, 'on_hold': 15, 'dropped': 57, 'plan_to_watch': 65, 'total_entries': 534, 'rewatched': 4, 'episodes_watched': 9085}
2563: CT_BINO: {'days_watched': 150.8, 'mean_score': 6.77, 'watching': 24, 'completed': 519, 'on_hold': 15, 'dropped': 0, 'plan_to_watch': 256, 'total_entries': 814, 'rewatched': 3, 'episodes_watched': 9085}
2564: BrownMasterV: {'days_watched': 73, 'mean_score': 7.86, 'watching': 4, 'completed': 243, 'on_hold': 7, 'dropped': 22, 'plan_to_watch': 61, 'total_entries': 337, 'rewatched': 8, 'episodes_watched': 4358}
2565: Rekek: {'days_watched': 29.2, 'mean_score': 8.16, 'watching': 9, 'completed': 73, 'on_hold': 3, 'dropped': 1, 'plan_to_watch': 38, 'total_entries': 124, 'rewatched': 4, 'episodes_watched': 1700}
2566: CuccoPotPie: {'days_watched': 9.3, 'mean_score': 8.44, 'watching': 4, 'completed': 27, 'on_hold': 1, 'dropped': 1, 'plan_to_watch': 76, 'total_entries': 109, 'rewatched': 0, 'episodes_watched': 548}
2567: jinglebingo: {'days_watched': 66.5, 'mean_score': 6.61, 'watching': 4, 'completed': 143, 'on_hold': 15, 'dropped': 16, 'plan_to_watch': 123, 'total_entries': 301, 'rewatched': 7, 'episodes_watched': 3978}
2568: cuddlesaurusrex: {'days_watched': 74.2, 'mean_score': 6.7, 'watching': 5, 'completed': 312, 'on_hold': 1, 'dropped': 85, 'plan_to_watch': 47, 'total_entries': 450, 'rewatched': 9, 'episodes_watched': 4493}
2569: Cuddlybastard: {'days_watched': 36.4, 'mean_score': 7.99, 'watching': 1, 'completed': 138, 'on_hold': 0, 'dropped': 8, 'plan_to_watch': 0, 'total_entries': 147, 'rewatched': 3, 'episodes_watched': 2249}
2570: cul4ter: {'days_watched': 39.6, 'mean_score': 7.06, 'watching': 5, 'completed': 132, 'on_hold': 5, 'dropped': 8, 'plan_to_watch': 64, 'total_entries': 214, 'rewatched': 2, 'episodes_watched': 2338}
2571: culup: {'days_watched': 22.7, 'mean_score': 6.15, 'watching': 3, 'completed': 53, 'on_hold': 3, 'dropped': 1, 'plan_to_watch': 7, 'total_entries': 67, 'rewatched': 22, 'episodes_watched': 1366}
2572: Rewdy: {'days_watched': 46, 'mean_score': 7.9, 'watching': 43, 'completed': 124, 'on_hold': 10, 'dropped': 61, 'plan_to_watch': 79, 'total_entries': 317, 'rewatched': 2, 'episodes_watched': 2731}
2573: onglitch: {'days_watched': 97.7, 'mean_score': 7.65, 'watching': 15, 'completed': 154, 'on_hold': 4, 'dropped': 34, 'plan_to_watch': 82, 'total_entries': 289, 'rewatched': 1, 'episodes_watched': 5805}
2574: CunningMenace: {'days_watched': 82, 'mean_score': 7.92, 'watching': 50, 'completed': 97, 'on_hold': 7, 'dropped': 11, 'plan_to_watch': 43, 'total_entries': 208, 'rewatched': 1, 'episodes_watched': 4965}
2575: cuongkun: {'days_watched': 195.8, 'mean_score': 8.49, 'watching': 11, 'completed': 455, 'on_hold': 6, 'dropped': 21, 'plan_to_watch': 129, 'total_entries': 622, 'rewatched': 13, 'episodes_watched': 11899}
2576: Umaigenomu: {'days_watched': 37.3, 'mean_score': 8.54, 'watching': 4, 'completed': 168, 'on_hold': 1, 'dropped': 2, 'plan_to_watch': 45, 'total_entries': 220, 'rewatched': 14, 'episodes_watched': 2308}
2577: SumJabroni: {'days_watched': 38.1, 'mean_score': 6.06, 'watching': 2, 'completed': 133, 'on_hold': 3, 'dropped': 45, 'plan_to_watch': 86, 'total_entries': 269, 'rewatched': 7, 'episodes_watched': 2198}
2578: curialbellic: {'days_watched': 43.6, 'mean_score': 7.2, 'watching': 3, 'completed': 158, 'on_hold': 7, 'dropped': 60, 'plan_to_watch': 156, 'total_entries': 384, 'rewatched': 7, 'episodes_watched': 2561}
2579: Curry4Three: {'days_watched': 110.5, 'mean_score': 6.8, 'watching': 1, 'completed': 269, 'on_hold': 36, 'dropped': 60, 'plan_to_watch': 418, 'total_entries': 784, 'rewatched': 34, 'episodes_watched': 6792}
2580: curryman1: {'days_watched': 188.7, 'mean_score': 7.59, 'watching': 0, 'completed': 760, 'on_hold': 9, 'dropped': 22, 'plan_to_watch': 68, 'total_entries': 859, 'rewatched': 0, 'episodes_watched': 11459}
2581: Spectrospecs: {'days_watched': 87.7, 'mean_score': 7.99, 'watching': 7, 'completed': 234, 'on_hold': 18, 'dropped': 32, 'plan_to_watch': 36, 'total_entries': 327, 'rewatched': 108, 'episodes_watched': 5133}
2582: broadWayy: {'days_watched': 87.2, 'mean_score': 6.6, 'watching': 3, 'completed': 115, 'on_hold': 24, 'dropped': 16, 'plan_to_watch': 32, 'total_entries': 190, 'rewatched': 55, 'episodes_watched': 5325}
2583: CurseXpert: {'days_watched': 192.8, 'mean_score': 7.44, 'watching': 15, 'completed': 590, 'on_hold': 0, 'dropped': 19, 'plan_to_watch': 70, 'total_entries': 694, 'rewatched': 0, 'episodes_watched': 11474}
2584: curtcolt: {'days_watched': 67.9, 'mean_score': 7.98, 'watching': 4, 'completed': 343, 'on_hold': 1, 'dropped': 12, 'plan_to_watch': 39, 'total_entries': 399, 'rewatched': 7, 'episodes_watched': 4095}
2585: KFQ: {'days_watched': 41.5, 'mean_score': 5.01, 'watching': 17, 'completed': 164, 'on_hold': 2, 'dropped': 40, 'plan_to_watch': 13, 'total_entries': 236, 'rewatched': 0, 'episodes_watched': 2315}
2586: custardgod: {'days_watched': 41.6, 'mean_score': 7.85, 'watching': 6, 'completed': 121, 'on_hold': 3, 'dropped': 6, 'plan_to_watch': 62, 'total_entries': 198, 'rewatched': 0, 'episodes_watched': 2459}
2587: CUTE-GIRLS-HMU: {'days_watched': 113.7, 'mean_score': 7.77, 'watching': 65, 'completed': 448, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 424, 'total_entries': 937, 'rewatched': 0, 'episodes_watched': 6923}
2588: Vollbart: {'days_watched': 68.6, 'mean_score': 7.08, 'watching': 28, 'completed': 209, 'on_hold': 2, 'dropped': 40, 'plan_to_watch': 62, 'total_entries': 341, 'rewatched': 106, 'episodes_watched': 4003}
2589: OneShotMan: {'days_watched': 9.9, 'mean_score': 9.46, 'watching': 5, 'completed': 26, 'on_hold': 1, 'dropped': 1, 'plan_to_watch': 63, 'total_entries': 96, 'rewatched': 0, 'episodes_watched': 606}
2590: cuttinace: {'days_watched': 124.3, 'mean_score': 7.36, 'watching': 35, 'completed': 444, 'on_hold': 16, 'dropped': 94, 'plan_to_watch': 227, 'total_entries': 816, 'rewatched': 49, 'episodes_watched': 8008}
2591: cuzineddie1: {'days_watched': 32.9, 'mean_score': 7.43, 'watching': 5, 'completed': 108, 'on_hold': 4, 'dropped': 4, 'plan_to_watch': 140, 'total_entries': 261, 'rewatched': 3, 'episodes_watched': 1929}
2592: krebert: {'days_watched': 164.8, 'mean_score': 7.81, 'watching': 8, 'completed': 251, 'on_hold': 11, 'dropped': 3, 'plan_to_watch': 73, 'total_entries': 346, 'rewatched': 156, 'episodes_watched': 9593}
2593: cwagz: {'days_watched': 15.2, 'mean_score': 8.04, 'watching': 9, 'completed': 78, 'on_hold': 0, 'dropped': 2, 'plan_to_watch': 97, 'total_entries': 186, 'rewatched': 0, 'episodes_watched': 781}
2594: CWPDM: {'days_watched': 96.9, 'mean_score': 5.51, 'watching': 7, 'completed': 215, 'on_hold': 20, 'dropped': 128, 'plan_to_watch': 15, 'total_entries': 385, 'rewatched': 0, 'episodes_watched': 5720}
2595: cwryoo21: {'days_watched': 34.2, 'mean_score': 7.59, 'watching': 21, 'completed': 158, 'on_hold': 3, 'dropped': 6, 'plan_to_watch': 78, 'total_entries': 266, 'rewatched': 0, 'episodes_watched': 1947}
2596: duberjzerak: {'days_watched': 132.9, 'mean_score': 6.48, 'watching': 30, 'completed': 424, 'on_hold': 5, 'dropped': 34, 'plan_to_watch': 45, 'total_entries': 538, 'rewatched': 40, 'episodes_watched': 8414}
2597: cxxper01: {'days_watched': 81.5, 'mean_score': 7.03, 'watching': 7, 'completed': 363, 'on_hold': 6, 'dropped': 57, 'plan_to_watch': 43, 'total_entries': 476, 'rewatched': 0, 'episodes_watched': 4807}
2598: AoShimaPan: {'days_watched': 65.6, 'mean_score': 6.8, 'watching': 31, 'completed': 216, 'on_hold': 3, 'dropped': 20, 'plan_to_watch': 403, 'total_entries': 673, 'rewatched': 0, 'episodes_watched': 4029}
2599: Cyathene: {'days_watched': 83.3, 'mean_score': 6.09, 'watching': 3, 'completed': 330, 'on_hold': 10, 'dropped': 7, 'plan_to_watch': 141, 'total_entries': 491, 'rewatched': 36, 'episodes_watched': 4811}
2600: Cyberhuman: {'days_watched': 6.3, 'mean_score': 9.44, 'watching': 1, 'completed': 24, 'on_hold': 1, 'dropped': 0, 'plan_to_watch': 2, 'total_entries': 28, 'rewatched': 0, 'episodes_watched': 375}
2601: cyberiumshadow: {'days_watched': 48.9, 'mean_score': 10, 'watching': 102, 'completed': 213, 'on_hold': 8, 'dropped': 1, 'plan_to_watch': 536, 'total_entries': 860, 'rewatched': 2, 'episodes_watched': 2979}
2602: CyberPunk0862250: {'days_watched': 33.9, 'mean_score': 7.62, 'watching': 3, 'completed': 80, 'on_hold': 15, 'dropped': 20, 'plan_to_watch': 108, 'total_entries': 226, 'rewatched': 65, 'episodes_watched': 1917}
2603: Zerro-Ecclair: {'days_watched': 77.4, 'mean_score': 7.04, 'watching': 2, 'completed': 219, 'on_hold': 0, 'dropped': 23, 'plan_to_watch': 11, 'total_entries': 255, 'rewatched': 0, 'episodes_watched': 4669}
2604: CyberShiroGX: {'days_watched': 151.9, 'mean_score': 7.8, 'watching': 3, 'completed': 345, 'on_hold': 0, 'dropped': 3, 'plan_to_watch': 25, 'total_entries': 376, 'rewatched': 0, 'episodes_watched': 9005}
2605: Daniel_Suazo: {'days_watched': 7.9, 'mean_score': 8.09, 'watching': 5, 'completed': 22, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 2, 'total_entries': 29, 'rewatched': 0, 'episodes_watched': 456}
2606: cybik: {'days_watched': 18.1, 'mean_score': 8.5, 'watching': 11, 'completed': 77, 'on_hold': 2, 'dropped': 6, 'plan_to_watch': 11, 'total_entries': 107, 'rewatched': 0, 'episodes_watched': 1043}
2607: Cyclops_1i2u: {'days_watched': 59, 'mean_score': 8.38, 'watching': 9, 'completed': 186, 'on_hold': 18, 'dropped': 15, 'plan_to_watch': 94, 'total_entries': 322, 'rewatched': 0, 'episodes_watched': 3564}
2608: cytronus: {'days_watched': 101.4, 'mean_score': 7.48, 'watching': 0, 'completed': 390, 'on_hold': 26, 'dropped': 18, 'plan_to_watch': 94, 'total_entries': 528, 'rewatched': 0, 'episodes_watched': 6012}
2609: Cycl_dusty: {'days_watched': 140.7, 'mean_score': 5.65, 'watching': 4, 'completed': 369, 'on_hold': 29, 'dropped': 23, 'plan_to_watch': 91, 'total_entries': 516, 'rewatched': 51, 'episodes_watched': 8265}
2610: Bayhan: {'days_watched': 76.9, 'mean_score': 7.47, 'watching': 5, 'completed': 295, 'on_hold': 3, 'dropped': 8, 'plan_to_watch': 176, 'total_entries': 487, 'rewatched': 0, 'episodes_watched': 4656}
2611: Cyerdous: {'days_watched': 75.6, 'mean_score': 7.66, 'watching': 5, 'completed': 281, 'on_hold': 10, 'dropped': 17, 'plan_to_watch': 36, 'total_entries': 349, 'rewatched': 13, 'episodes_watched': 4590}
2612: cygneous: {'days_watched': 94.5, 'mean_score': 8.89, 'watching': 11, 'completed': 329, 'on_hold': 59, 'dropped': 72, 'plan_to_watch': 81, 'total_entries': 552, 'rewatched': 7, 'episodes_watched': 5609}
2613: cymbruhleh: {'days_watched': 82.1, 'mean_score': 6.8, 'watching': 13, 'completed': 309, 'on_hold': 18, 'dropped': 0, 'plan_to_watch': 186, 'total_entries': 526, 'rewatched': 81, 'episodes_watched': 4901}
2614: Cymro2011: {'days_watched': 20.2, 'mean_score': 7.06, 'watching': 0, 'completed': 69, 'on_hold': 0, 'dropped': 4, 'plan_to_watch': 5, 'total_entries': 78, 'rewatched': 0, 'episodes_watched': 1187}
2615: Cyn50: {'days_watched': 67.6, 'mean_score': 6.76, 'watching': 8, 'completed': 247, 'on_hold': 1, 'dropped': 31, 'plan_to_watch': 22, 'total_entries': 309, 'rewatched': 1, 'episodes_watched': 4186}
2616: Cynamel: {'days_watched': 36.8, 'mean_score': 8.35, 'watching': 67, 'completed': 131, 'on_hold': 0, 'dropped': 1, 'plan_to_watch': 296, 'total_entries': 495, 'rewatched': 0, 'episodes_watched': 2258}
2617: Cyndrift: {'days_watched': 42.1, 'mean_score': 7.37, 'watching': 14, 'completed': 79, 'on_hold': 9, 'dropped': 11, 'plan_to_watch': 1, 'total_entries': 114, 'rewatched': 46, 'episodes_watched': 2653}
2618: cynest: {'days_watched': 76.5, 'mean_score': 6.99, 'watching': 10, 'completed': 214, 'on_hold': 7, 'dropped': 27, 'plan_to_watch': 5, 'total_entries': 263, 'rewatched': 0, 'episodes_watched': 4560}
2619: cynicalbrit94: {'days_watched': 156.5, 'mean_score': 7.41, 'watching': 40, 'completed': 635, 'on_hold': 2, 'dropped': 51, 'plan_to_watch': 121, 'total_entries': 849, 'rewatched': 0, 'episodes_watched': 9425}
2620: tukimoshi: {'days_watched': 81, 'mean_score': 7.22, 'watching': 4, 'completed': 93, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 56, 'total_entries': 153, 'rewatched': 2, 'episodes_watched': 4822}
2621: Cynic_of_Astora: {'days_watched': 69.9, 'mean_score': 7.88, 'watching': 11, 'completed': 346, 'on_hold': 12, 'dropped': 32, 'plan_to_watch': 439, 'total_entries': 840, 'rewatched': 3, 'episodes_watched': 4788}
2622: FeRust: {'days_watched': 120.5, 'mean_score': 7.85, 'watching': 1, 'completed': 349, 'on_hold': 1, 'dropped': 41, 'plan_to_watch': 91, 'total_entries': 483, 'rewatched': 0, 'episodes_watched': 7160}
2623: astro_blue: {'days_watched': 21.7, 'mean_score': 8.08, 'watching': 0, 'completed': 110, 'on_hold': 3, 'dropped': 0, 'plan_to_watch': 32, 'total_entries': 145, 'rewatched': 0, 'episodes_watched': 1205}
2624: cyrus233: {'days_watched': 19.7, 'mean_score': 7.25, 'watching': 0, 'completed': 96, 'on_hold': 0, 'dropped': 7, 'plan_to_watch': 20, 'total_entries': 123, 'rewatched': 1, 'episodes_watched': 1073}
2625: cyshix: {'days_watched': 28.1, 'mean_score': 7.46, 'watching': 15, 'completed': 108, 'on_hold': 16, 'dropped': 3, 'plan_to_watch': 23, 'total_entries': 165, 'rewatched': 0, 'episodes_watched': 1743}
2626: Cythirixs: {'days_watched': 74.5, 'mean_score': 7.77, 'watching': 5, 'completed': 266, 'on_hold': 34, 'dropped': 85, 'plan_to_watch': 100, 'total_entries': 490, 'rewatched': 14, 'episodes_watched': 5136}
2627: cyto_plasm129: {'days_watched': 23.4, 'mean_score': 6.85, 'watching': 10, 'completed': 96, 'on_hold': 37, 'dropped': 25, 'plan_to_watch': 169, 'total_entries': 337, 'rewatched': 1, 'episodes_watched': 1375}
2628: Cyverm555: {'days_watched': 21.6, 'mean_score': 9.04, 'watching': 22, 'completed': 106, 'on_hold': 12, 'dropped': 0, 'plan_to_watch': 68, 'total_entries': 208, 'rewatched': 0, 'episodes_watched': 1258}
2629: Czarls: {'days_watched': 217.2, 'mean_score': 7.54, 'watching': 51, 'completed': 620, 'on_hold': 11, 'dropped': 30, 'plan_to_watch': 23, 'total_entries': 735, 'rewatched': 214, 'episodes_watched': 15675}
2630: CzeroC: {'days_watched': 138.3, 'mean_score': 4.78, 'watching': 2, 'completed': 504, 'on_hold': 18, 'dropped': 79, 'plan_to_watch': 101, 'total_entries': 704, 'rewatched': 93, 'episodes_watched': 8133}
2631: C_Chromo: {'days_watched': 121.2, 'mean_score': 7.53, 'watching': 6, 'completed': 445, 'on_hold': 2, 'dropped': 10, 'plan_to_watch': 6, 'total_entries': 469, 'rewatched': 12, 'episodes_watched': 7552}
2632: D-A-W: {'days_watched': 72.2, 'mean_score': 6.82, 'watching': 14, 'completed': 130, 'on_hold': 21, 'dropped': 49, 'plan_to_watch': 167, 'total_entries': 381, 'rewatched': 57, 'episodes_watched': 4256}
2633: d-rew: {'days_watched': 80, 'mean_score': 7.71, 'watching': 24, 'completed': 490, 'on_hold': 41, 'dropped': 40, 'plan_to_watch': 63, 'total_entries': 658, 'rewatched': 0, 'episodes_watched': 5078}
